Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Africa,1980,481543140,5147586,0.012937546,12.937546,8.97164,,573762,0.0014420492,14.420492,,,298000,0.0007105427,0.7105427,220000,0.0005479799,0.5479799,5030000,0.011993389,11.993389,3751000,0.0089437775,8.9437775,130000,0.00074139127,0.74139127,37000,0.00011925829,0.11925828999999999,473000,0.001182598,1.182598,8.939601,24.492057289326,17.76802,0.352215,0.028277107
,Africa,1981,495655680,5399594,0.013185378,13.185378,8.439186,,639824,0.0015623992,15.623992,,,283000,0.00065583,0.65583,158000,0.00038226825,0.38226825,5361000,0.012423691,12.423691,4015000,0.009304443,9.304443000000001,127000,0.0007032671,0.7032670999999999,42000,0.00013152487,0.13152487,487000,0.0011831725,1.1831725000000002,9.300288,25.480240841088,18.467007,0.36378092,0.031893205
,Africa,1982,510540600,5803250,0.013755789,13.755789,8.341442,,695713,0.00164909,16.4909,,,346000,0.0007784375,0.7784375,195000,0.00045796504,0.45796504,5801000,0.013051202,13.051202,4402000,0.009903705,9.903705,153000,0.0008229672,0.8229672,49000,0.00014913536,0.14913536,532000,0.001254516,1.254516,9.901414,27.127161372564004,19.527372,0.39275727,0.031984426
,Africa,1983,525335360,5780596,0.013091878,13.091878,8.626159,,670124,0.001517695,15.17695,,,505000,0.0011044116,1.1044116,193000,0.0004405934,0.4405934,5921000,0.012948952,12.948952,4534000,0.009915647,9.915647,132000,0.0006905377,0.6905377,48000,0.0001420368,0.14203680000000002,551000,0.0012628555,1.2628555,9.917216,27.170454522816,19.510727,0.3933374,0.032099634
,Africa,1984,540183100,5712183,0.012579571,12.579571,8.820352,,647614,0.0014261985,14.261985,,,415000,0.0008826712,0.8826712,200000,0.00044386968,0.44386968,5769000,0.012270194,12.270194,4326000,0.00920105,9.20105,145000,0.0007378092,0.7378092,54000,0.00015535577,0.15535577,521000,0.0011612019,1.1612019,9.200615,25.207164131490003,18.129133,0.36202338,0.030661618
,Africa,1985,555653000,7061905,0.0149699515,14.9699515,9.692298,,728610,0.0015445204,15.445204,,,495000,0.0010233206,1.0233206000000001,194000,0.0004183163,0.41831630000000003,7179000,0.01484125,14.84125,5583000,0.011541816,11.541816,172000,0.00085022807,0.85022807,63000,0.00017611269,0.17611269000000002,654000,0.0014165773,1.4165773,11.53893,31.613506533180004,22.737904,0.45485112,0.037909083
,Africa,1986,571646800,6843443,0.014094349,14.094349000000001,9.7671795,,700657,0.0014430316,14.430316,,,393000,0.0007895266,0.7895266,195000,0.0004085437,0.4085437,6856000,0.013773522,13.773522,5335000,0.010717873,10.717872999999999,151000,0.0007252239,0.7252238999999999,77000,0.00020917061,0.20917061,616000,0.0012964134,1.2964134,10.722309,29.376188747333998,21.159206,0.4229395,0.03426072
,Africa,1987,588080000,7170161,0.014345194,14.345194000000001,10.729903,,668241,0.001336936,13.369359999999999,,,320000,0.0006246738,0.6246738000000001,204000,0.00041527662,0.41527662,7087000,0.013834572,13.834572,5499000,0.010734629,10.734629,150000,0.00069990277,0.69990277,75000,0.0001980501,0.1980501,650000,0.0013290537,1.3290537,10.730318,29.398131212868,21.229921,0.41861296,0.036253892
,Africa,1988,604511550,7331139,0.013948102,13.948102,10.632991,,689471,0.0013117759,13.117759,,,374000,0.0007093545,0.7093545,228000,0.00045093117,0.45093117,7263000,0.013775513,13.775513,5542000,0.010511344,10.511344000000001,155000,0.0007029011,0.7029011,87000,0.00022339124,0.22339124,673000,0.0013368294,1.3368294,10.517327,28.814594232402,20.83257,0.4102812,0.035273507
,Africa,1989,621167940,8252133,0.015732625,15.732625,10.716054,,770072,0.0014681361,14.681360999999999,,,359000,0.00066171883,0.66171883,289000,0.0005554653,0.5554652999999999,8106000,0.014941206,14.941206000000001,6308000,0.011627083,11.627083,175000,0.00077199674,0.7719967400000001,77000,0.00019228364,0.19228364,759000,0.0014651353,1.4651353,11.624171,31.847043517146002,22.96233,0.46123248,0.03787322
,Africa,1990,638157600,8111617,0.014334396,14.334396,10.716781,,756908,0.0013375655,13.375655,,,396000,0.0007100543,0.7100543,230000,0.000430139,0.430139,8037000,0.014410875,14.410875,6171000,0.011065013,11.065013,175000,0.0007516886,0.7516886,71000,0.0001724988,0.17249879999999998,739000,0.0013879571,1.3879571,11.064378,30.313364080428,21.742031,0.43669254,0.035879303
,Africa,1991,655040900,9268912,0.01593306,15.93306,10.77198,,860465,0.0014791207,14.791207,,,373000,0.0006510775,0.6510775,380000,0.00069197814,0.69197814,8936000,0.015597931,15.597931,7008000,0.012232576,12.232576,181000,0.00075831823,0.75831823,77000,0.00018223278,0.18223278,840000,0.0015356956,1.5356956000000002,12.228339,33.502298295114,24.003607,0.48453003,0.039121754
,Africa,1992,671931840,8374169,0.01401443,14.014429999999999,10.765249,,777889,0.0013018213,13.018213,,,296000,0.00050320255,0.50320255,347000,0.0006153742,0.6153742,8121000,0.01380577,13.80577,6337000,0.010772955,10.772955000000001,171000,0.00069964037,0.69964037,81000,0.00018693405,0.18693405,764000,0.0013598079,1.3598079,10.776523,29.524720252698,21.16244,0.42642933,0.034268472
,Africa,1993,689140300,8455401,0.01422963,14.22963,11.255439,,751228,0.0012642448,12.642448,,,371000,0.0006166824,0.6166824000000001,259000,0.00044911183,0.44911183000000005,8049000,0.013379183,13.379183,6267000,0.010417112,10.417112,162000,0.00064746034,0.6474603400000001,94000,0.0002116241,0.2116241,757000,0.0013171401,1.3171401,10.417518,28.541144920068,20.329782,0.41382405,0.032803085
,Africa,1994,706488600,8156470,0.013393727,13.393727,11.028263,,739597,0.0012144911,12.144911,,,444000,0.0007210429,0.7210428999999999,245000,0.00041507286,0.41507286,7997000,0.012986892,12.986892,6186000,0.010045881,10.045881,182000,0.0007108572,0.7108572000000001,92000,0.0002020543,0.20205430000000002,759000,0.0012900613,1.2900613,10.049011,27.531536710986,19.695385,0.40094918,0.03153673
,Africa,1995,724331970,10189877,0.016169095,16.169095000000002,12.015259,,848078,0.0013457135,13.457135000000001,,,442000,0.0007013262,0.7013262,549000,0.00090891606,0.90891606,9565000,0.0151768895,15.1768895,6921000,0.010981626,10.981626,182000,0.0006952063,0.6952062999999999,548000,0.001174937,1.1749370000000001,948000,0.0015742643,1.5742643,10.982731,30.089673671706,21.59257,0.4344935,0.03505046
,Africa,1996,742765060,10865531,0.016818117,16.818117,11.941587,,909890,0.0014083653,14.083653,,,315000,0.00048715403,0.48715403,518000,0.00083593035,0.83593035,10198000,0.015771419,15.771418999999998,7457000,0.011532405,11.532405,220000,0.000822829,0.8228289999999999,490000,0.0010267993,1.0267993,1021000,0.0016523445,1.6523444999999999,11.530054,31.589188725204,22.465935,0.45706144,0.03683421
,Africa,1997,761224800,10264203,0.015509938,15.509938,11.458742,,895753,0.0013535463,13.535463,,,603000,0.000909241,0.909241,372000,0.0005852911,0.5852911,10073000,0.015188698,15.188698,7775000,0.01172363,11.72363,218000,0.0007984563,0.7984563,87000,0.00017823168,0.17823167999999998,1001000,0.001579441,1.579441,11.720538,32.111062692588,22.78317,0.46561435,0.035963558
,Africa,1998,779908300,10999462,0.016231576,16.231576,12.273638,,896186,0.0013224748,13.224748,,,505000,0.000743189,0.743189,370000,0.00056815735,0.56815735,10918000,0.0160676,16.067600000000002,8230000,0.012111774,12.111774,263000,0.00094309484,0.94309484,104000,0.00020826767,0.20826767,1105000,0.0017017433,1.7017433,12.111513,33.182227065438,23.580425,0.48167482,0.03773923
,Africa,1999,799099600,12181472,0.017550642,17.550642000000003,10.807695,,1127111,0.0016239024,16.239024,,,457000,0.00065664935,0.65664935,431000,0.00064619456,0.6461945600000001,11930000,0.017141853,17.141852999999998,8982000,0.012905962,12.905962,377000,0.001323792,1.323792,90000,0.00017613854,0.17613854,1228000,0.0018465761,1.8465761,12.907581,35.363235262806,25.072699,0.5157973,0.04020164
,Africa,2000,818952400,12910891,0.018113598,18.113598000000003,10.433406,,1237457,0.0017361157,17.361157,,,618000,0.0008669753,0.8669753,296000,0.0004333364,0.4333364,12683000,0.017792633,17.792633,9352000,0.013119665,13.119665000000001,313000,0.001075957,1.075957,421000,0.00080510846,0.80510846,1275000,0.0018722601,1.8722600999999999,13.123942,35.956005119892,25.404068,0.5193791,0.03920246
,Africa,2001,839464100,14501707,0.019859707,19.859707,10.923218,,1327604,0.0018181188,18.181188,,,514000,0.00070397253,0.70397253,298000,0.00042600353,0.42600352999999996,14271000,0.01954551,19.54551,10299000,0.014105473,14.105473,350000,0.0011779101,1.1779100999999998,844000,0.0015772617,1.5772617,1472000,0.0021111742,2.1111742000000002,14.104363,38.642090024538,27.446785,0.55757713,0.042630386
,Africa,2002,860611800,13347861,0.017838864,17.838864,10.711263,,1246152,0.0016654306,16.654306000000002,,,620000,0.0008288725,0.8288725,344000,0.00048013125,0.48013125,13466000,0.018002575,18.002575,10325000,0.013803401,13.803401,303000,0.0009982834,0.9982833999999999,95000,0.00017346135,0.17346135000000001,1309000,0.0018333383,1.8333383,13.807937,37.829964005262006,26.90205,0.550746,0.042283885
,Africa,2003,882349600,15290896,0.019712627,19.712627,10.996388,,1390538,0.0017926457,17.926457,,,555000,0.00072417135,0.72417135,402000,0.0005477678,0.5477677999999999,15080000,0.019676585,19.676585,11488000,0.014989695,14.989695000000001,298000,0.00096102,0.96102,257000,0.00045836574,0.45836573999999997,1495000,0.0020442158,2.0442158,14.992745,41.07601328787,29.059248,0.59735787,0.046016052
,Africa,2004,904781600,16342486,0.02055126,20.55126,10.627103,,1537812,0.0019338536,19.338535999999998,,,538000,0.0006850908,0.6850908,511000,0.00067969784,0.67969784,16241000,0.020681337,20.681337000000003,12192000,0.015525328,15.525328,381000,0.0012023508,1.2023508,350000,0.0006097141,0.6097140999999999,1625000,0.0021690314,2.1690313999999997,15.529038,42.545309163588,30.388088,0.6163018,0.04767334
,Africa,2005,927898430,18242222,0.022376696,22.376696000000003,11.14465,,1636859,0.0020078418,20.078418,,,603000,0.0007493381,0.7493381,507000,0.00065819523,0.65819523,17986000,0.022350905,22.350905,14157000,0.01759267,17.592670000000002,308000,0.00095095835,0.9509583500000001,127000,0.00021609488,0.21609488,1754000,0.0022852495,2.2852495,17.58888,48.188711846880004,34.291393,0.69814,0.05459741
,Africa,2006,951740540,18440326,0.022061788,22.061788,11.953947,,1542614,0.0018455652,18.455652,,,639000,0.00077482045,0.77482045,513000,0.00064986164,0.64986164,18089000,0.021933844,21.933844,14001000,0.016976934,16.976934,440000,0.0013288222,1.3288222,323000,0.0005366962,0.5366962,1812000,0.002304018,2.304018,16.975365,46.507848849990005,33.147957,0.6784843,0.04983
,Africa,2007,976461760,18301850,0.02137181,21.37181,11.663633,,1569138,0.0018323458,18.323458,,,872000,0.0010314727,1.0314727000000001,571000,0.00070566183,0.70566183,18328000,0.021679852,21.679852,13863000,0.016398286,16.398286000000002,472000,0.0013937961,1.3937960999999999,575000,0.00093272806,0.9327280600000001,1864000,0.002312551,2.312551,16.398174,44.926503660324,31.904732,0.64524984,0.049447168
,Africa,2008,1001981600,20975578,0.023877708,23.877708000000002,13.385144,,1567079,0.0017838962,17.838962,,,658000,0.0007591945,0.7591945,572000,0.00068957795,0.68957795,20499000,0.02365156,23.65156,15467000,0.017845685,17.845685,541000,0.0015616574,1.5616574,714000,0.0011305494,1.1305494,2005000,0.0024267873,2.4267873,17.846083,48.893377593258,34.73983,0.70434946,0.054697137
,Africa,2009,1028200500,21579584,0.023943093,23.943092999999998,12.853498,,1678888,0.0018627684,18.627684,,,805000,0.00090591994,0.90591994,423000,0.0004974548,0.4974548,21398000,0.024080591,24.080591,15787000,0.017766159,17.766159000000002,619000,0.0017467155,1.7467155,967000,0.0014944731,1.4944731,2106000,0.0024867496,2.4867496,17.76705,48.6768488283,34.740868,0.70065945,0.0558684
,Africa,2010,1055233700,24664674,0.026667014,26.667013999999998,14.404151,,1712331,0.0018513423,18.513423,,,779000,0.0007909728,0.7909728,471000,0.0004980037,0.49800370000000005,25307000,0.025695954,25.695954,17607000,0.017877609,17.877609,1313000,0.0016707968,1.6707968,1316000,0.0022212858,2.2212858000000004,3082000,0.0031938544,3.1938544,17.877289,48.978873482814,35.101467,0.7131137,0.055067413
,Africa,2011,1082676100,26428100,0.027846556,27.846556000000003,14.686725,,1799455,0.0018960359,18.960359,,,772000,0.0007640236,0.7640235999999999,989000,0.0010193137,1.0193137,25741000,0.025475042,25.475042,17387000,0.017207356,17.207356,1401000,0.0017397393,1.7397393,1381000,0.0022185382,2.2185382,3435000,0.0034698278,3.4698278,17.20852,47.14662966552,33.827267,0.68571573,0.053261276
,Africa,2012,1110797400,28765000,0.028508341,28.508340999999998,15.565189,,1848034,0.0018315447,18.315447000000002,,,939000,0.0008760663,0.8760663,637000,0.0006399385,0.6399385,27897000,0.026027285,26.027285,18619000,0.017371116,17.371116,1505000,0.0018236476,1.8236476000000001,1575000,0.0022190008,2.2190008,3907000,0.00371821,3.71821,17.37061,47.59071185286,34.02222,0.6939563,0.053071115
,Africa,2013,1140180900,29428742,0.028415047,28.415046999999998,15.512676,,1897077,0.0018317307,18.317307,,,940000,0.00085460267,0.85460267,818000,0.0008014968,0.8014968,27624000,0.025114408,25.114408,18016000,0.016379278,16.379278,1604000,0.0018956081,1.8956081,1674000,0.0024134517,2.4134517,4058000,0.003763222,3.7632220000000003,16.379387,44.875032427962005,32.167133,0.6570128,0.05066934
,Africa,2014,1170299300,24234420,0.022792585,22.792585,14.694938,,1649168,0.0015510502,15.510502,,,948000,0.00083192915,0.83192915,1345000,0.0012963836,1.2963836,25106000,0.02203208,22.03208,17645000,0.015484588,15.484588,950000,0.0009955018,0.9955018,963000,0.0013185298,1.3185298,3637000,0.0032548963,3.2548963,15.483557,42.420703685382,30.253399,0.6180982,0.047834657
,Africa,2015,1201108200,25272512,0.023152165,23.152165,14.952442,,1690193,0.0015483869,15.483869,,,1000000,0.0008548517,0.8548517,1119000,0.0010176165,1.0176165,25908000,0.022147497,22.147496999999998,18093000,0.015466832,15.466832,968000,0.0009836718,0.9836718,1019000,0.0013945131,1.3945131,3771000,0.0032873235,3.2873235000000003,15.462992,42.364361220192,30.378605,0.61785907,0.04911301
,Africa,2016,1232111900,23107964,0.020630123,20.630123,13.899669,,1662483,0.0014842169,14.842169,,,1062000,0.00088478567,0.8847856700000001,860000,0.000778289,0.778289,25036000,0.02085828,20.85828,17413000,0.014507319,14.507318999999999,1039000,0.0010292985,1.0292985000000001,1011000,0.0013858264,1.3858264,3593000,0.0030524458,3.0524457999999997,14.509046,39.750810561396,28.436953,0.58105886,0.045026444
,Africa,2017,1263334000,24231420,0.021043655,21.043655,14.344103,,1689295,0.0014670597,14.670596999999999,,,1084000,0.00088041666,0.8804166600000001,1109000,0.0010485217,1.0485217,25020000,0.020321056,20.321056000000002,17432000,0.01415814,14.15814,925000,0.00089780707,0.8978070699999999,1044000,0.0017420327,1.7420327,3700000,0.0030642159,3.0642159,14.159357,38.792758516182005,27.844212,0.5663413,0.044978864
,Africa,2018,1295265300,25531092,0.021616375,21.616375,14.759025,,1729863,0.0014646208,14.646208000000001,,,963000,0.0007626214,0.7626214,883000,0.0008072434,0.8072434,26481000,0.020970901,20.970901,18510000,0.0146584865,14.6584865,976000,0.0008879363,0.8879363,1006000,0.0015417191,1.5417191000000001,3889000,0.003140215,3.140215,14.655498,40.152048913548,28.796816,0.5850081,0.04635321
,Africa,2019,1327701400,26465732,0.021856884,21.856884,14.960193,,1769077,0.0014610027,14.610026999999999,,,936000,0.00072310027,0.72310027,1225000,0.0010208134,1.0208134,26398000,0.020393591,20.393591,18364000,0.01418698,14.18698,828000,0.0007350372,0.7350372,1078000,0.0014560771,1.4560771000000001,4013000,0.0031609174,3.1609174,14.1858,38.8652050908,27.781572,0.567024,0.044372898
,Africa,2020,1360677500,26229160,0.021134479,21.134479000000002,15.098752,,1737174,0.0013997501,13.997501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Africa (FAO),1961,270510700,2101160,,,8.1799,,256870,,,,,372000,0.0013751767,1.3751767,197000,0.00072825217,0.72825217,2213000,0.008180823,8.180823,1641000,0.0060663037,6.0663037,41000,0.00015156518,0.15156518,11000,0.00004066383,0.04066383,216000,0.0007984897,0.7984897,6.07,16.63013682,12,0.24,0.02
,Africa (FAO),1962,277177280,2149292,,,7.7205,,278386,,,,,279000,0.001006576,1.006576,324000,0.001168927,1.168927,2024000,0.007302186,7.302186,1439000,0.0051916232,5.1916232,42000,0.00015152757,0.15152757,11000,0.000039685794,0.039685794,214000,0.00077206903,0.77206903,5.19,14.219177940000002,10,0.21,0.02
,Africa (FAO),1963,284055300,2300867,,,7.8659,,292510,,,,,229000,0.0008061811,0.8061811,259000,0.00091179437,0.91179437,2201000,0.0077484916,7.7484915999999995,1615000,0.005685513,5.685512999999999,49000,0.00017250163,0.17250163000000002,15000,0.000052806623,0.052806623,220000,0.0007744971,0.7744971,5.68,15.56164368,11,0.23,0.02
,Africa (FAO),1964,291157440,2195469,,,7.9027996,,277810,,,,,235000,0.0008071235,0.8071235,206000,0.000707521,0.7075210000000001,2150000,0.007384321,7.384321,1553000,0.005333884,5.333883999999999,49000,0.00016829383,0.16829382999999998,19000,0.00006525679,0.06525679,213000,0.00073156296,0.73156296,5.33,14.602739580000001,10,0.21,0.02
,Africa (FAO),1965,298478340,2378946,,,8.1915,,290416,,,,,195000,0.0006533137,0.6533137,203000,0.00068011635,0.68011635,2301000,0.0077091022,7.7091022,1714000,0.00574246,5.7424599999999995,48000,0.00016081569,0.16081569,19000,0.00006365621,0.06365621,227000,0.0007605242,0.7605242,5.74,15.72602724,11,0.23,0.02
,Africa (FAO),1966,306022270,2293326,,,8.3494,,274670,,,,,199000,0.00065027946,0.65027946,218000,0.0007123664,0.7123664,2219000,0.007251106,7.251106,1634000,0.0053394805,5.3394805000000005,51000,0.00016665453,0.16665453,18000,0.000058819245,0.058819245,217000,0.0007090987,0.7090987000000001,5.34,14.63013684,10,0.21,0.02
,Africa (FAO),1967,313800030,2379578,,,8.269199,,287765,,,,,162000,0.00051625236,0.51625236,195000,0.00062141486,0.62141486,2275000,0.00724984,7.24984,1637000,0.005216698,5.216698,58000,0.00018483108,0.18483108,22000,0.00007010834,0.07010833999999999,214000,0.000681963,0.681963,5.22,14.30136972,10,0.21,0.02
,Africa (FAO),1968,321824640,2639671,,,8.5806,,307633,,,,,204000,0.0006338856,0.6338856,185000,0.0005748473,0.5748473,2592000,0.008054076,8.054076,1865000,0.0057950816,5.7950816,65000,0.00020197335,0.20197335,27000,0.00008389662,0.08389662,244000,0.0007581769,0.7581769,5.8,15.8904108,11,0.23,0.02
,Africa (FAO),1969,330113900,2798829,,,8.2051,,341109,,,,,178000,0.0005392079,0.5392079,198000,0.00059979304,0.59979304,2702000,0.008185054,8.185054000000001,1963000,0.0059464327,5.946432700000001,62000,0.00018781397,0.18781397,27000,0.000081789956,0.081789956,254000,0.00076943147,0.76943147,5.95,16.301369700000002,12,0.24,0.02
,Africa (FAO),1970,338682850,3028423,,,8.7582,,345783,,,,,200000,0.00059052295,0.59052295,222000,0.0006554805,0.6554805,2923000,0.008630494,8.630494,2144000,0.0063304063,6.3304063,72000,0.00021258827,0.21258827,28000,0.000082673214,0.082673214,275000,0.0008119691,0.8119691,6.33,17.342465580000002,12,0.25,0.02
,Africa (FAO),1971,347551330,2993335,,,8.1387,,367790,,,,,181000,0.0005207864,0.5207864,190000,0.0005466818,0.5466818,2879000,0.008283668,8.283667999999999,2104000,0.0060537816,6.0537816,72000,0.00020716364,0.20716364,24000,0.00006905454,0.06905454,266000,0.00076535455,0.76535455,6.06,16.60273956,12,0.24,0.02
,Africa (FAO),1972,356727460,3310146,,,8.9003,,371912,,,,,164000,0.0004597347,0.4597347,208000,0.0005830782,0.5830782,3174000,0.008897549,8.897549,2329000,0.0065287934,6.5287934,79000,0.00022145758,0.22145758000000001,39000,0.00010932716,0.10932716,296000,0.0008297651,0.8297651,6.53,17.89041078,13,0.26,0.02
